"Gene","GeneSymbol","Chr","start","end","band","cytoband","isCentromer","ensembl_gene_id","hgnc_symbol","entrezgene_id","description"
"ENSG00000162623","TYW3","1",74733152,74767555,"p31.1","1p","no","ENSG00000162623","TYW3",127253,"tRNA-yW synthesizing protein 3 homolog [Source:HGNC Symbol;Acc:HGNC:24757]"
"ENSG00000169122","FAM110B","8",57993956,58204279,"q12.1","8q","no","ENSG00000169122","FAM110B",90362,"family with sequence similarity 110 member B [Source:HGNC Symbol;Acc:HGNC:28587]"
"ENSG00000239998","LILRA2","19",54572920,54590287,"q13.42","19q","no","ENSG00000239998","LILRA2",11027,"leukocyte immunoglobulin like receptor A2 [Source:HGNC Symbol;Acc:HGNC:6603]"
"ENSG00000163932","PRKCD","3",53156009,53192717,"p21.1","3p","no","ENSG00000163932","PRKCD",5580,"protein kinase C delta [Source:HGNC Symbol;Acc:HGNC:9399]"
"ENSG00000179364","PACS2","14",105300563,105398147,"q32.33","14q","no","ENSG00000179364","PACS2",23241,"phosphofurin acidic cluster sorting protein 2 [Source:HGNC Symbol;Acc:HGNC:23794]"
"ENSG00000066827","ZFAT","8",134477788,134713127,"q24.22","8q","no","ENSG00000066827","ZFAT",57623,"zinc finger and AT-hook domain containing [Source:HGNC Symbol;Acc:HGNC:19899]"
"ENSG00000143119","CD53","1",110871176,110899936,"p13.3","1p","no","ENSG00000143119","CD53",963,"CD53 molecule [Source:HGNC Symbol;Acc:HGNC:1686]"
"ENSG00000103479","RBL2","16",53433977,53491649,"q12.2","16q","no","ENSG00000103479","RBL2",5934,"RB transcriptional corepressor like 2 [Source:HGNC Symbol;Acc:HGNC:9894]"
"ENSG00000153130","SCOC","4",140257286,140385728,"q31.1","4q","no","ENSG00000153130","SCOC",60592,"short coiled-coil protein [Source:HGNC Symbol;Acc:HGNC:20335]"
"ENSG00000167657","DAPK3","19",3958453,3971123,"p13.3","19p","no","ENSG00000167657","DAPK3",1613,"death associated protein kinase 3 [Source:HGNC Symbol;Acc:HGNC:2676]"
"ENSG00000106829","TLE4","9",79571773,79726882,"q21.31","9q","no","ENSG00000106829","TLE4",7091,"TLE family member 4, transcriptional corepressor [Source:HGNC Symbol;Acc:HGNC:11840]"
"ENSG00000188906","LRRK2","12",40196744,40369285,"q12","12q","no","ENSG00000188906","LRRK2",120892,"leucine rich repeat kinase 2 [Source:HGNC Symbol;Acc:HGNC:18618]"
"ENSG00000125503","PPP1R12C","19",55090913,55117639,"q13.42","19q","no","ENSG00000125503","PPP1R12C",54776,"protein phosphatase 1 regulatory subunit 12C [Source:HGNC Symbol;Acc:HGNC:14947]"
"ENSG00000109787","KLF3","4",38664032,38701517,"p14","4p","no","ENSG00000109787","KLF3",51274,"KLF transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:16516]"
"ENSG00000198301","SDAD1","4",75940950,75990962,"q21.1","4q","no","ENSG00000198301","SDAD1",55153,"SDA1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25537]"
"ENSG00000086015","MAST2","1",45786987,46036228,"p34.1","1p","no","ENSG00000086015","MAST2",23139,"microtubule associated serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:19035]"
"ENSG00000175084","DES","2",219417474,219426739,"q35","2q","no","ENSG00000175084","DES",1674,"desmin [Source:HGNC Symbol;Acc:HGNC:2770]"
"ENSG00000164308","ERAP2","5",96875986,96919703,"q15","5q","no","ENSG00000164308","ERAP2",64167,"endoplasmic reticulum aminopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:29499]"
"ENSG00000242612","DECR2","16",401854,412492,"p13.3","16p","no","ENSG00000242612","DECR2",26063,"2,4-dienoyl-CoA reductase 2 [Source:HGNC Symbol;Acc:HGNC:2754]"
"ENSG00000013573","DDX11","12",31073282,31104811,"p11.21","12p","no","ENSG00000013573","DDX11",1663,"DEAD/H-box helicase 11 [Source:HGNC Symbol;Acc:HGNC:2736]"
"ENSG00000137509","PRCP","11",82822936,82970584,"q14.1","11q","no","ENSG00000137509","PRCP",5547,"prolylcarboxypeptidase [Source:HGNC Symbol;Acc:HGNC:9344]"
"ENSG00000104320","NBN","8",89924515,90003228,"q21.3","8q","no","ENSG00000104320","NBN",4683,"nibrin [Source:HGNC Symbol;Acc:HGNC:7652]"
"ENSG00000064932","SBNO2","19",1107636,1174295,"p13.3","19p","no","ENSG00000064932","SBNO2",22904,"strawberry notch homolog 2 [Source:HGNC Symbol;Acc:HGNC:29158]"
"ENSG00000166971","AKTIP","16",53490502,53504411,"q12.2","16q","no","ENSG00000166971","AKTIP",64400,"AKT interacting protein [Source:HGNC Symbol;Acc:HGNC:16710]"
"ENSG00000145526","CDH18","5",19471296,20575873,"p14.3","5p","no","ENSG00000145526","CDH18",1016,"cadherin 18 [Source:HGNC Symbol;Acc:HGNC:1757]"
"ENSG00000172399","MYOZ2","4",119128431,119187789,"q26","4q","no","ENSG00000172399","MYOZ2",51778,"myozenin 2 [Source:HGNC Symbol;Acc:HGNC:1330]"
"ENSG00000134461","ANKRD16","10",5861616,5889906,"p15.1","10p","no","ENSG00000134461","ANKRD16",54522,"ankyrin repeat domain 16 [Source:HGNC Symbol;Acc:HGNC:23471]"
"ENSG00000134853","PDGFRA","4",54229130,54298246,"q12","4q","no","ENSG00000134853","PDGFRA",5156,"platelet derived growth factor receptor alpha [Source:HGNC Symbol;Acc:HGNC:8803]"
"ENSG00000081791","DELE1","5",141923819,141946919,"q31.3","5q","no","ENSG00000081791","DELE1",9812,"DAP3 binding cell death enhancer 1 [Source:HGNC Symbol;Acc:HGNC:28969]"
"ENSG00000174672","BRSK2","11",1389899,1462689,"p15.5","11p","no","ENSG00000174672","BRSK2",9024,"BR serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:11405]"
"ENSG00000176986","SEC24C","10",73744366,73772173,"q22.2","10q","no","ENSG00000176986","SEC24C",9632,"SEC24 homolog C, COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:10705]"
"ENSG00000147955","SIGMAR1","9",34634720,34637844,"p13.3","9p","no","ENSG00000147955","SIGMAR1",10280,"sigma non-opioid intracellular receptor 1 [Source:HGNC Symbol;Acc:HGNC:8157]"
"ENSG00000253313","C1orf210","1",43281866,43285908,"p34.2","1p","no","ENSG00000253313","C1orf210",149466,"chromosome 1 open reading frame 210 [Source:HGNC Symbol;Acc:HGNC:28755]"
"ENSG00000156958","GALK2","15",49155656,49367869,"q21.1","15q","no","ENSG00000156958","GALK2",2585,"galactokinase 2 [Source:HGNC Symbol;Acc:HGNC:4119]"
"ENSG00000148248","SURF4","9",133361450,133376166,"q34.2","9q","no","ENSG00000148248","SURF4",6836,"surfeit 4 [Source:HGNC Symbol;Acc:HGNC:11476]"
"ENSG00000143379","SETDB1","1",150926263,150964744,"q21.3","1q","no","ENSG00000143379","SETDB1",9869,"SET domain bifurcated histone lysine methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10761]"
"ENSG00000176049","JAKMIP2","5",147585438,147782775,"q32","5q","no","ENSG00000176049","JAKMIP2",9832,"janus kinase and microtubule interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:29067]"
"ENSG00000197016","ZNF470","19",56567468,56588911,"q13.43","19q","no","ENSG00000197016","ZNF470",388566,"zinc finger protein 470 [Source:HGNC Symbol;Acc:HGNC:22220]"
"ENSG00000105011","ASF1B","19",14119512,14136622,"p13.12","19p","no","ENSG00000105011","ASF1B",55723,"anti-silencing function 1B histone chaperone [Source:HGNC Symbol;Acc:HGNC:20996]"
"ENSG00000105127","AKAP8","19",15353385,15379829,"p13.12","19p","no","ENSG00000105127","AKAP8",10270,"A-kinase anchoring protein 8 [Source:HGNC Symbol;Acc:HGNC:378]"
"ENSG00000122692","SMU1","9",33041765,33076694,"p21.1","9p","no","ENSG00000122692","SMU1",55234,"SMU1 DNA replication regulator and spliceosomal factor [Source:HGNC Symbol;Acc:HGNC:18247]"
"ENSG00000135686","KLHL36","16",84643425,84667837,"q24.1","16q","no","ENSG00000135686","KLHL36",79786,"kelch like family member 36 [Source:HGNC Symbol;Acc:HGNC:17844]"
"ENSG00000003393","ALS2","2",201700267,201782112,"q33.1","2q","no","ENSG00000003393","ALS2",57679,"alsin Rho guanine nucleotide exchange factor ALS2 [Source:HGNC Symbol;Acc:HGNC:443]"
"ENSG00000166747","AP1G1","16",71729000,71809201,"q22.2","16q","no","ENSG00000166747","AP1G1",164,"adaptor related protein complex 1 subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:555]"
"ENSG00000189050","RNFT1","17",59952240,59964761,"q23.1","17q","no","ENSG00000189050","RNFT1",51136,"ring finger protein, transmembrane 1 [Source:HGNC Symbol;Acc:HGNC:30206]"
"ENSG00000152795","HNRNPDL","4",82422565,82430471,"q21.22","4q","no","ENSG00000152795","HNRNPDL",9987,"heterogeneous nuclear ribonucleoprotein D like [Source:HGNC Symbol;Acc:HGNC:5037]"
"ENSG00000104972","LILRB1","19",54616309,54638022,"q13.42","19q","no","ENSG00000104972","LILRB1",10859,"leukocyte immunoglobulin like receptor B1 [Source:HGNC Symbol;Acc:HGNC:6605]"
"ENSG00000141753","IGFBP4","17",40443446,40457727,"q21.2","17q","no","ENSG00000141753","IGFBP4",3487,"insulin like growth factor binding protein 4 [Source:HGNC Symbol;Acc:HGNC:5473]"
"ENSG00000141497","ZMYND15","17",4739108,4746119,"p13.2","17p","no","ENSG00000141497","ZMYND15",84225,"zinc finger MYND-type containing 15 [Source:HGNC Symbol;Acc:HGNC:20997]"
"ENSG00000145623","OSMR","5",38845852,38945596,"p13.1","5p","no","ENSG00000145623","OSMR",9180,"oncostatin M receptor [Source:HGNC Symbol;Acc:HGNC:8507]"
"ENSG00000175376","EIF1AD","11",65996545,66002472,"q13.1","11q","no","ENSG00000175376","EIF1AD",84285,"eukaryotic translation initiation factor 1A domain containing [Source:HGNC Symbol;Acc:HGNC:28147]"
"ENSG00000165819","METTL3","14",21498128,21511362,"q11.2","14q","no","ENSG00000165819","METTL3",56339,"methyltransferase 3, N6-adenosine-methyltransferase complex catalytic subunit [Source:HGNC Symbol;Acc:HGNC:17563]"
"ENSG00000178764","ZHX2","8",122781311,122974514,"q24.13","8q","no","ENSG00000178764","ZHX2",22882,"zinc fingers and homeoboxes 2 [Source:HGNC Symbol;Acc:HGNC:18513]"
"ENSG00000185436","IFNLR1","1",24154168,24187959,"p36.11","1p","no","ENSG00000185436","IFNLR1",163702,"interferon lambda receptor 1 [Source:HGNC Symbol;Acc:HGNC:18584]"
"ENSG00000166855","CLPX","15",65148219,65185393,"q22.31","15q","no","ENSG00000166855","CLPX",10845,"caseinolytic mitochondrial matrix peptidase chaperone subunit X [Source:HGNC Symbol;Acc:HGNC:2088]"
"ENSG00000196422","PPP1R26","9",135479073,135488897,"q34.3","9q","no","ENSG00000196422","PPP1R26",9858,"protein phosphatase 1 regulatory subunit 26 [Source:HGNC Symbol;Acc:HGNC:29089]"
"ENSG00000185158","LRRC37B","17",32007383,32053504,"q11.2","17q","no","ENSG00000185158","LRRC37B",114659,"leucine rich repeat containing 37B [Source:HGNC Symbol;Acc:HGNC:29070]"
"ENSG00000221947","XKR9","8",70669332,70790371,"q13.3","8q","no","ENSG00000221947","XKR9",389668,"XK related 9 [Source:HGNC Symbol;Acc:HGNC:20937]"
"ENSG00000117322","CR2","1",207453024,207489895,"q32.2","1q","no","ENSG00000117322","CR2",1380,"complement C3d receptor 2 [Source:HGNC Symbol;Acc:HGNC:2336]"
"ENSG00000204001","LCN8","9",136754386,136758543,"q34.3","9q","no","ENSG00000204001","LCN8",138307,"lipocalin 8 [Source:HGNC Symbol;Acc:HGNC:27038]"
"ENSG00000165092","ALDH1A1","9",72900670,73080442,"q21.13","9q","no","ENSG00000165092","ALDH1A1",216,"aldehyde dehydrogenase 1 family member A1 [Source:HGNC Symbol;Acc:HGNC:402]"
"ENSG00000085788","DDHD2","8",38225218,38275558,"p11.23","8p","no","ENSG00000085788","DDHD2",23259,"DDHD domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29106]"
"ENSG00000197746","PSAP","10",71816289,71851330,"q22.1","10q","no","ENSG00000197746","PSAP",5660,"prosaposin [Source:HGNC Symbol;Acc:HGNC:9498]"
"ENSG00000178950","GAK","4",849275,932411,"p16.3","4p","no","ENSG00000178950","GAK",2580,"cyclin G associated kinase [Source:HGNC Symbol;Acc:HGNC:4113]"
"ENSG00000144712","CAND2","3",12796472,12834818,"p25.2","3p","no","ENSG00000144712","CAND2",23066,"cullin associated and neddylation dissociated 2 (putative) [Source:HGNC Symbol;Acc:HGNC:30689]"
"ENSG00000166326","TRIM44","11",35662537,35818007,"p13","11p","no","ENSG00000166326","TRIM44",54765,"tripartite motif containing 44 [Source:HGNC Symbol;Acc:HGNC:19016]"
"ENSG00000170624","SGCD","5",155870344,156767788,"q33.2","5q","no","ENSG00000170624","SGCD",6444,"sarcoglycan delta [Source:HGNC Symbol;Acc:HGNC:10807]"
"ENSG00000165792","METTL17","14",20989973,20997035,"q11.2","14q","no","ENSG00000165792","METTL17",64745,"methyltransferase like 17 [Source:HGNC Symbol;Acc:HGNC:19280]"
"ENSG00000179168","GGN","19",38384267,38388274,"q13.2","19q","no","ENSG00000179168","GGN",199720,"gametogenetin [Source:HGNC Symbol;Acc:HGNC:18869]"
"ENSG00000140386","SCAPER","15",76347904,76905970,"q24.3","15q","no","ENSG00000140386","SCAPER",49855,"S-phase cyclin A associated protein in the ER [Source:HGNC Symbol;Acc:HGNC:13081]"
"ENSG00000168010","ATG16L2","11",72814138,72843674,"q13.4","11q","no","ENSG00000168010","ATG16L2",89849,"autophagy related 16 like 2 [Source:HGNC Symbol;Acc:HGNC:25464]"
"ENSG00000167815","PRDX2","19",12796817,12801849,"p13.13","19p","no","ENSG00000167815","PRDX2",7001,"peroxiredoxin 2 [Source:HGNC Symbol;Acc:HGNC:9353]"
"ENSG00000123472","ATPAF1","1",46632071,46673867,"p33","1p","no","ENSG00000123472","ATPAF1",64756,"ATP synthase mitochondrial F1 complex assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:18803]"
"ENSG00000105656","ELL","19",18442663,18522116,"p13.11","19p","no","ENSG00000105656","ELL",8178,"elongation factor for RNA polymerase II [Source:HGNC Symbol;Acc:HGNC:23114]"
"ENSG00000183258","DDX41","5",177511569,177516979,"q35.3","5q","no","ENSG00000183258","DDX41",51428,"DEAD-box helicase 41 [Source:HGNC Symbol;Acc:HGNC:18674]"
"ENSG00000132530","XAF1","17",6755377,6775647,"p13.1","17p","no","ENSG00000132530","XAF1",54739,"XIAP associated factor 1 [Source:HGNC Symbol;Acc:HGNC:30932]"
"ENSG00000163608","NEPRO","3",113002444,113019861,"q13.2","3q","no","ENSG00000163608","NEPRO",25871,"nucleolus and neural progenitor protein [Source:HGNC Symbol;Acc:HGNC:24496]"
"ENSG00000138131","LOXL4","10",98247690,98268650,"q24.2","10q","no","ENSG00000138131","LOXL4",84171,"lysyl oxidase like 4 [Source:HGNC Symbol;Acc:HGNC:17171]"
"ENSG00000076641","PAG1","8",80967810,81112116,"q21.13","8q","no","ENSG00000076641","PAG1",55824,"phosphoprotein membrane anchor with glycosphingolipid microdomains 1 [Source:HGNC Symbol;Acc:HGNC:30043]"
"ENSG00000129991","TNNI3","19",55151767,55157773,"q13.42","19q","no","ENSG00000129991","TNNI3",7137,"troponin I3, cardiac type [Source:HGNC Symbol;Acc:HGNC:11947]"
"ENSG00000225556","C2CD4D","1",151837818,151840557,"q21.3","1q","no","ENSG00000225556","C2CD4D",100191040,"C2 calcium dependent domain containing 4D [Source:HGNC Symbol;Acc:HGNC:37210]"
"ENSG00000180257","ZNF816","19",52949377,52962911,"q13.41","19q","no","ENSG00000180257","ZNF816",125893,"zinc finger protein 816 [Source:HGNC Symbol;Acc:HGNC:26995]"
"ENSG00000116649","SRM","1",11054584,11060053,"p36.22","1p","no","ENSG00000116649","SRM",6723,"spermidine synthase [Source:HGNC Symbol;Acc:HGNC:11296]"
"ENSG00000142655","PEX14","1",10472288,10630758,"p36.22","1p","no","ENSG00000142655","PEX14",5195,"peroxisomal biogenesis factor 14 [Source:HGNC Symbol;Acc:HGNC:8856]"
"ENSG00000168077","SCARA3","8",27633414,27676776,"p21.1","8p","no","ENSG00000168077","SCARA3",51435,"scavenger receptor class A member 3 [Source:HGNC Symbol;Acc:HGNC:19000]"
"ENSG00000172731","LRRC20","10",70298970,70382650,"q22.1","10q","no","ENSG00000172731","LRRC20",55222,"leucine rich repeat containing 20 [Source:HGNC Symbol;Acc:HGNC:23421]"
"ENSG00000171747","LGALS4","19",38801671,38813070,"q13.2","19q","no","ENSG00000171747","LGALS4",3960,"galectin 4 [Source:HGNC Symbol;Acc:HGNC:6565]"
"ENSG00000126822","PLEKHG3","14",64704102,64750249,"q23.3","14q","no","ENSG00000126822","PLEKHG3",26030,"pleckstrin homology and RhoGEF domain containing G3 [Source:HGNC Symbol;Acc:HGNC:20364]"
"ENSG00000172785","ZNG1A","9",119288,179147,"p24.3","9p","no","ENSG00000172785","ZNG1A",55871,"Zn regulated GTPase metalloprotein activator 1A [Source:HGNC Symbol;Acc:HGNC:17134]"
"ENSG00000173890","GPR160","3",170037451,170089944,"q26.2","3q","no","ENSG00000173890","GPR160",26996,"G protein-coupled receptor 160 [Source:HGNC Symbol;Acc:HGNC:23693]"
"ENSG00000006025","OSBPL7","17",47807367,47821803,"q21.32","17q","no","ENSG00000006025","OSBPL7",114881,"oxysterol binding protein like 7 [Source:HGNC Symbol;Acc:HGNC:16387]"
"ENSG00000116288","PARK7","1",7954264,7985505,"p36.23","1p","no","ENSG00000116288","PARK7",11315,"Parkinsonism associated deglycase [Source:HGNC Symbol;Acc:HGNC:16369]"
"ENSG00000165886","UBTD1","10",97498913,97571206,"q24.1","10q","no","ENSG00000165886","UBTD1",80019,"ubiquitin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25683]"
"ENSG00000065308","TRAM2","6",52497408,52577077,"p12.2","6p","no","ENSG00000065308","TRAM2",9697,"translocation associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:16855]"
"ENSG00000107863","ARHGAP21","10",24583609,24723887,"p12.1","10p","no","ENSG00000107863","ARHGAP21",57584,"Rho GTPase activating protein 21 [Source:HGNC Symbol;Acc:HGNC:23725]"
"ENSG00000104472","CHRAC1","8",140511311,140517154,"q24.3","8q","no","ENSG00000104472","CHRAC1",54108,"chromatin accessibility complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:13544]"
"ENSG00000215114","UBXN2B","8",58411349,58452164,"q12.1","8q","no","ENSG00000215114","UBXN2B",137886,"UBX domain protein 2B [Source:HGNC Symbol;Acc:HGNC:27035]"
"ENSG00000120733","KDM3B","5",138352681,138437028,"q31.2","5q","no","ENSG00000120733","KDM3B",51780,"lysine demethylase 3B [Source:HGNC Symbol;Acc:HGNC:1337]"
"ENSG00000087074","PPP1R15A","19",48872212,48876291,"q13.33","19q","no","ENSG00000087074","PPP1R15A",23645,"protein phosphatase 1 regulatory subunit 15A [Source:HGNC Symbol;Acc:HGNC:14375]"
"ENSG00000158636","EMSY","11",76444887,76553031,"q13.5","11q","no","ENSG00000158636","EMSY",56946,"EMSY transcriptional repressor, BRCA2 interacting [Source:HGNC Symbol;Acc:HGNC:18071]"
"ENSG00000145945","FAM50B","6",3849373,3851320,"p25.2","6p","no","ENSG00000145945","FAM50B",26240,"family with sequence similarity 50 member B [Source:HGNC Symbol;Acc:HGNC:18789]"
"ENSG00000130433","CACNG6","19",53991637,54012666,"q13.42","19q","no","ENSG00000130433","CACNG6",59285,"calcium voltage-gated channel auxiliary subunit gamma 6 [Source:HGNC Symbol;Acc:HGNC:13625]"
"ENSG00000092208","GEMIN2","14",39114285,39139037,"q21.1","14q","no","ENSG00000092208","GEMIN2",8487,"gem nuclear organelle associated protein 2 [Source:HGNC Symbol;Acc:HGNC:10884]"
"ENSG00000047936","ROS1","6",117287353,117425942,"q22.1","6q","no","ENSG00000047936","ROS1",6098,"ROS proto-oncogene 1, receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:10261]"
"ENSG00000140511","HAPLN3","15",88877294,88895597,"q26.1","15q","no","ENSG00000140511","HAPLN3",145864,"hyaluronan and proteoglycan link protein 3 [Source:HGNC Symbol;Acc:HGNC:21446]"
"ENSG00000196867","ZFP28","19",56538948,56556808,"q13.43","19q","no","ENSG00000196867","ZFP28",140612,"ZFP28 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:17801]"
"ENSG00000197181","PIWIL2","8",22275316,22357568,"p21.3","8p","no","ENSG00000197181","PIWIL2",55124,"piwi like RNA-mediated gene silencing 2 [Source:HGNC Symbol;Acc:HGNC:17644]"
"ENSG00000140527","WDR93","15",89690811,89743639,"q26.1","15q","no","ENSG00000140527","WDR93",56964,"WD repeat domain 93 [Source:HGNC Symbol;Acc:HGNC:26924]"
"ENSG00000142002","DPP9","19",4674341,4724673,"p13.3","19p","no","ENSG00000142002","DPP9",91039,"dipeptidyl peptidase 9 [Source:HGNC Symbol;Acc:HGNC:18648]"
"ENSG00000121577","POPDC2","3",119636457,119665324,"q13.33","3q","no","ENSG00000121577","POPDC2",64091,"popeye domain cAMP effector 2 [Source:HGNC Symbol;Acc:HGNC:17648]"
"ENSG00000099377","HSD3B7","16",30985143,30989154,"p11.2","16p","no","ENSG00000099377","HSD3B7",80270,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7 [Source:HGNC Symbol;Acc:HGNC:18324]"
"ENSG00000145012","LPP","3",188152994,188890671,"q27.3","3q","no","ENSG00000145012","LPP",4026,"LIM domain containing preferred translocation partner in lipoma [Source:HGNC Symbol;Acc:HGNC:6679]"
"ENSG00000161970","RPL26","17",8377503,8384062,"p13.1","17p","no","ENSG00000161970","RPL26",6154,"ribosomal protein L26 [Source:HGNC Symbol;Acc:HGNC:10327]"
"ENSG00000146039","SLC17A4","6",25753300,25783316,"p22.2","6p","no","ENSG00000146039","SLC17A4",10050,"solute carrier family 17 member 4 [Source:HGNC Symbol;Acc:HGNC:10932]"
"ENSG00000242498","ARPIN","15",89895006,89912952,"q26.1","15q","no","ENSG00000242498","ARPIN",348110,"actin related protein 2/3 complex inhibitor [Source:HGNC Symbol;Acc:HGNC:28782]"
"ENSG00000128739","SNRPN","15",24823637,24978723,"q11.2","15q","no","ENSG00000128739","SNRPN",6638,"small nuclear ribonucleoprotein polypeptide N [Source:HGNC Symbol;Acc:HGNC:11164]"
"ENSG00000174021","GNG5","1",84498284,84507237,"p22.3","1p","no","ENSG00000174021","GNG5",2787,"G protein subunit gamma 5 [Source:HGNC Symbol;Acc:HGNC:4408]"
"ENSG00000136305","CIDEB","14",24305187,24311440,"q12","14q","no","ENSG00000136305","CIDEB",27141,"cell death inducing DFFA like effector b [Source:HGNC Symbol;Acc:HGNC:1977]"
"ENSG00000162650","ATXN7L2","1",109483479,109492812,"p13.3","1p","no","ENSG00000162650","ATXN7L2",127002,"ataxin 7 like 2 [Source:HGNC Symbol;Acc:HGNC:28713]"
"ENSG00000204642","HLA-F","6",29722738,29738528,"p22.1","6p","no","ENSG00000204642","HLA-F",3134,"major histocompatibility complex, class I, F [Source:HGNC Symbol;Acc:HGNC:4963]"
